prompt_type,direct_difference,direct_correct,meta_difference,meta_correct
simple,0.0038471221923828125,True,0.09804630279541016,True
instruct,0.0038471221923828125,True,0.08941841125488281,True
complex,0.0038471221923828125,True,0.06711578369140625,True
simple,0.003673553466796875,True,0.0785064697265625,True
instruct,0.003673553466796875,True,0.07291698455810547,True
complex,0.003673553466796875,True,0.029705047607421875,True
simple,-0.0014944076538085938,False,0.09021282196044922,True
instruct,-0.0014944076538085938,False,0.08119678497314453,True
complex,-0.0014944076538085938,False,0.046710968017578125,True
simple,0.017251014709472656,True,0.09620285034179688,True
instruct,0.017251014709472656,True,0.0822896957397461,True
complex,0.017251014709472656,True,0.04837512969970703,True
simple,-0.008955001831054688,False,0.09128093719482422,True
instruct,-0.008955001831054688,False,0.0850515365600586,True
complex,-0.008955001831054688,False,0.04311943054199219,True
simple,-0.0034532546997070312,False,0.09057903289794922,True
instruct,-0.0034532546997070312,False,0.0765066146850586,True
complex,-0.0034532546997070312,False,0.038796424865722656,True
simple,0.010760307312011719,True,0.09200668334960938,True
instruct,0.010760307312011719,True,0.08434104919433594,True
complex,0.010760307312011719,True,0.04410839080810547,True
simple,0.007232666015625,True,0.09823131561279297,True
instruct,0.007232666015625,True,0.08931636810302734,True
complex,0.007232666015625,True,0.039879798889160156,True
simple,-7.2479248046875e-05,False,0.09056472778320312,True
instruct,-7.2479248046875e-05,False,0.08559417724609375,True
complex,-7.2479248046875e-05,False,0.042789459228515625,True
simple,-0.0033407211303710938,False,0.0874490737915039,True
instruct,-0.0033407211303710938,False,0.07726669311523438,True
complex,-0.0033407211303710938,False,0.03806781768798828,True
simple,0.007510185241699219,True,0.10900020599365234,True
instruct,0.007510185241699219,True,0.09879016876220703,True
complex,0.007510185241699219,True,0.05689048767089844,True
simple,-0.010911941528320312,False,0.08160018920898438,True
instruct,-0.010911941528320312,False,0.0700387954711914,True
complex,-0.010911941528320312,False,0.048247337341308594,True
simple,-0.014314651489257812,False,0.10850715637207031,True
instruct,-0.014314651489257812,False,0.09491443634033203,True
complex,-0.014314651489257812,False,0.054462432861328125,True
simple,-0.0091552734375,False,0.10052680969238281,True
instruct,-0.0091552734375,False,0.09081172943115234,True
complex,-0.0091552734375,False,0.0712738037109375,True
simple,0.009447097778320312,True,0.095123291015625,True
instruct,0.009447097778320312,True,0.08426189422607422,True
complex,0.009447097778320312,True,0.04219245910644531,True
simple,-0.025132179260253906,False,0.09372806549072266,True
instruct,-0.025132179260253906,False,0.08077812194824219,True
complex,-0.025132179260253906,False,0.04975700378417969,True
simple,0.004176139831542969,True,0.08336639404296875,True
instruct,0.004176139831542969,True,0.0733480453491211,True
complex,0.004176139831542969,True,0.017307281494140625,True
simple,-0.014581680297851562,False,0.0867300033569336,True
instruct,-0.014581680297851562,False,0.07319450378417969,True
complex,-0.014581680297851562,False,0.03715038299560547,True
simple,0.014395713806152344,True,0.09054374694824219,True
instruct,0.014395713806152344,True,0.08085250854492188,True
complex,0.014395713806152344,True,0.03049755096435547,True
simple,0.007781028747558594,True,0.097442626953125,True
instruct,0.007781028747558594,True,0.089599609375,True
